GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06073007302,06073007302,"Census Tract 73.02, San Diego County, California","$2,000+",$***
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California","$2,000+",$***
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California","$2,000+",$***
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California","$2,000+",$***
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California","$2,000+",$***
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California","$2,000+",$***
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California","$2,000+",$***
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California","$2,000+",$***
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California","$2,000+",$***
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California","$2,000+",$***
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California","$2,000+",$***
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California","$2,000+",$***
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California","$2,000+",$***
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California","$2,000+",$***
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California","$2,000+",$***
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California","$2,000+",$***
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California","$2,000+",$***
1400000US06073008365,06073008365,"Census Tract 83.65, San Diego County, California","$2,000+",$***
1400000US06073008366,06073008366,"Census Tract 83.66, San Diego County, California","$2,000+",$***
1400000US06073008512,06073008512,"Census Tract 85.12, San Diego County, California","$2,000+",$***
1400000US06073009201,06073009201,"Census Tract 92.01, San Diego County, California","$2,000+",$***
1400000US06073009202,06073009202,"Census Tract 92.02, San Diego County, California","$2,000+",$***
1400000US06073009400,06073009400,"Census Tract 94, San Diego County, California","$2,000+",$***
1400000US06073009506,06073009506,"Census Tract 95.06, San Diego County, California","$2,000+",$***
1400000US06073009510,06073009510,"Census Tract 95.10, San Diego County, California","$2,000+",$***
1400000US06073009511,06073009511,"Census Tract 95.11, San Diego County, California","$2,000+",$***
1400000US06073009703,06073009703,"Census Tract 97.03, San Diego County, California","$2,000+",$***
1400000US06073009804,06073009804,"Census Tract 98.04, San Diego County, California","$2,000+",$***
1400000US06073009901,06073009901,"Census Tract 99.01, San Diego County, California",$-,$**
1400000US06073009902,06073009902,"Census Tract 99.02, San Diego County, California",$-,$**
1400000US06073010001,06073010001,"Census Tract 100.01, San Diego County, California","$2,000+",$***
1400000US06073010601,06073010601,"Census Tract 106.01, San Diego County, California","$2,000+",$***
1400000US06073010900,06073010900,"Census Tract 109, San Diego County, California","$2,000+",$***
1400000US06073011300,06073011300,"Census Tract 113, San Diego County, California","$2,000+",$***
1400000US06073013309,06073013309,"Census Tract 133.09, San Diego County, California","$2,000+",$***
1400000US06073013311,06073013311,"Census Tract 133.11, San Diego County, California","$2,000+",$***
1400000US06073013313,06073013313,"Census Tract 133.13, San Diego County, California","$2,000+",$***
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California","$2,000+",$***
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California","$2,000+",$***
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California","$2,000+",$***
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California","$2,000+",$***
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California","$2,000+",$***
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California","$2,000+",$***
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California","$2,000+",$***
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California","$2,000+",$***
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California","$2,000+",$***
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California","$2,000+",$***
1400000US06073017021,06073017021,"Census Tract 170.21, San Diego County, California","$2,000+",$***
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California","$2,000+",$***
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California","$2,000+",$***
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California","$2,000+",$***
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California","$2,000+",$***
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California","$2,000+",$***
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California","$2,000+",$***
1400000US06073017053,06073017053,"Census Tract 170.53, San Diego County, California",$-,$**
1400000US06073017054,06073017054,"Census Tract 170.54, San Diego County, California","$2,000+",$***
1400000US06073017055,06073017055,"Census Tract 170.55, San Diego County, California","$2,000+",$***
1400000US06073017106,06073017106,"Census Tract 171.06, San Diego County, California","$2,000+",$***
1400000US06073017107,06073017107,"Census Tract 171.07, San Diego County, California","$2,000+",$***
1400000US06073017108,06073017108,"Census Tract 171.08, San Diego County, California","$2,000+",$***
1400000US06073017305,06073017305,"Census Tract 173.05, San Diego County, California","$2,000+",$***
1400000US06073017306,06073017306,"Census Tract 173.06, San Diego County, California","$2,000+",$***
1400000US06073017501,06073017501,"Census Tract 175.01, San Diego County, California","$2,000+",$***
1400000US06073017601,06073017601,"Census Tract 176.01, San Diego County, California","$2,000+",$***
1400000US06073017808,06073017808,"Census Tract 178.08, San Diego County, California","$2,000+",$***
1400000US06073018601,06073018601,"Census Tract 186.01, San Diego County, California","$2,000+",$***
1400000US06073018611,06073018611,"Census Tract 186.11, San Diego County, California","$2,000+",$***
1400000US06073019203,06073019203,"Census Tract 192.03, San Diego County, California","$2,000+",$***
1400000US06073019301,06073019301,"Census Tract 193.01, San Diego County, California","$2,000+",$***
1400000US06073019804,06073019804,"Census Tract 198.04, San Diego County, California","$2,000+",$***
1400000US06073020016,06073020016,"Census Tract 200.16, San Diego County, California","$2,000+",$***
1400000US06073020710,06073020710,"Census Tract 207.10, San Diego County, California","$2,000+",$***
1400000US06073020801,06073020801,"Census Tract 208.01, San Diego County, California","$2,000+",$***
1400000US06073020807,06073020807,"Census Tract 208.07, San Diego County, California","$2,000+",$***
1400000US06073020810,06073020810,"Census Tract 208.10, San Diego County, California","$2,000+",$***
1400000US06073021303,06073021303,"Census Tract 213.03, San Diego County, California","$2,000+",$***
1400000US06073021500,06073021500,"Census Tract 215, San Diego County, California","$2,000+",$***
1400000US06073021600,06073021600,"Census Tract 216, San Diego County, California","$2,000+",$***
1400000US06073021800,06073021800,"Census Tract 218, San Diego County, California","$2,000+",$***
1400000US06073990100,06073990100,"Census Tract 9901, San Diego County, California",$-,$**
1400000US06075010200,06075010200,"Census Tract 102, San Francisco County, California","$2,000+",$***
1400000US06075010300,06075010300,"Census Tract 103, San Francisco County, California","$2,000+",$***
1400000US06075010400,06075010400,"Census Tract 104, San Francisco County, California","$2,000+",$***
1400000US06075010500,06075010500,"Census Tract 105, San Francisco County, California","$2,000+",$***
1400000US06075012602,06075012602,"Census Tract 126.02, San Francisco County, California","$2,000+",$***
1400000US06075013101,06075013101,"Census Tract 131.01, San Francisco County, California","$2,000+",$***
1400000US06075013102,06075013102,"Census Tract 131.02, San Francisco County, California","$2,000+",$***
1400000US06075013200,06075013200,"Census Tract 132, San Francisco County, California","$2,000+",$***
1400000US06075013300,06075013300,"Census Tract 133, San Francisco County, California","$2,000+",$***
1400000US06075017000,06075017000,"Census Tract 170, San Francisco County, California","$2,000+",$***
1400000US06075018000,06075018000,"Census Tract 180, San Francisco County, California","$2,000+",$***
1400000US06075020401,06075020401,"Census Tract 204.01, San Francisco County, California","$2,000+",$***
1400000US06075021100,06075021100,"Census Tract 211, San Francisco County, California","$2,000+",$***
1400000US06075021600,06075021600,"Census Tract 216, San Francisco County, California","$2,000+",$***
1400000US06075021800,06075021800,"Census Tract 218, San Francisco County, California","$2,000+",$***
1400000US06075022600,06075022600,"Census Tract 226, San Francisco County, California","$2,000+",$***
1400000US06075022702,06075022702,"Census Tract 227.02, San Francisco County, California","$2,000+",$***
1400000US06075022704,06075022704,"Census Tract 227.04, San Francisco County, California","$2,000+",$***
1400000US06075030600,06075030600,"Census Tract 306, San Francisco County, California","$2,000+",$***
1400000US06075030700,06075030700,"Census Tract 307, San Francisco County, California","$2,000+",$***
1400000US06075030900,06075030900,"Census Tract 309, San Francisco County, California","$2,000+",$***
1400000US06075031000,06075031000,"Census Tract 310, San Francisco County, California","$2,000+",$***
1400000US06075031100,06075031100,"Census Tract 311, San Francisco County, California","$2,000+",$***
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California","$2,000+",$***
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California","$2,000+",$***
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California","$2,000+",$***
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California","$2,000+",$***
1400000US06075061400,06075061400,"Census Tract 614, San Francisco County, California","$2,000+",$***
1400000US06075061500,06075061500,"Census Tract 615, San Francisco County, California","$2,000+",$***
1400000US06075980200,06075980200,"Census Tract 9802, San Francisco County, California","$2,000+",$***
1400000US06075980401,06075980401,"Census Tract 9804.01, San Francisco County, California",$-,$**
1400000US06075990100,06075990100,"Census Tract 9901, San Francisco County, California",$-,$**
1400000US06077005207,06077005207,"Census Tract 52.07, San Joaquin County, California","$2,000+",$***
1400000US06079010002,06079010002,"Census Tract 100.02, San Luis Obispo County, California","$2,000+",$***
1400000US06079011400,06079011400,"Census Tract 114, San Luis Obispo County, California",$-,$**
1400000US06079011701,06079011701,"Census Tract 117.01, San Luis Obispo County, California","$2,000+",$***
1400000US06079990000,06079990000,"Census Tract 9900, San Luis Obispo County, California",$-,$**
1400000US06081600401,06081600401,"Census Tract 6004.01, San Mateo County, California","$2,000+",$***
1400000US06081600900,06081600900,"Census Tract 6009, San Mateo County, California","$2,000+",$***
1400000US06081601000,06081601000,"Census Tract 6010, San Mateo County, California","$2,000+",$***
1400000US06081601603,06081601603,"Census Tract 6016.03, San Mateo County, California","$2,000+",$***
1400000US06081601605,06081601605,"Census Tract 6016.05, San Mateo County, California","$2,000+",$***
1400000US06081601700,06081601700,"Census Tract 6017, San Mateo County, California","$2,000+",$***
1400000US06081602500,06081602500,"Census Tract 6025, San Mateo County, California","$2,000+",$***
1400000US06081602800,06081602800,"Census Tract 6028, San Mateo County, California","$2,000+",$***
1400000US06081603300,06081603300,"Census Tract 6033, San Mateo County, California","$2,000+",$***
1400000US06081603700,06081603700,"Census Tract 6037, San Mateo County, California","$2,000+",$***
1400000US06081604000,06081604000,"Census Tract 6040, San Mateo County, California","$2,000+",$***
1400000US06081604500,06081604500,"Census Tract 6045, San Mateo County, California","$2,000+",$***
1400000US06081604600,06081604600,"Census Tract 6046, San Mateo County, California","$2,000+",$***
1400000US06081604700,06081604700,"Census Tract 6047, San Mateo County, California","$2,000+",$***
1400000US06081605600,06081605600,"Census Tract 6056, San Mateo County, California","$2,000+",$***
1400000US06081605700,06081605700,"Census Tract 6057, San Mateo County, California","$2,000+",$***
1400000US06081607100,06081607100,"Census Tract 6071, San Mateo County, California","$2,000+",$***
1400000US06081607500,06081607500,"Census Tract 6075, San Mateo County, California","$2,000+",$***
1400000US06081607800,06081607800,"Census Tract 6078, San Mateo County, California","$2,000+",$***
1400000US06081607900,06081607900,"Census Tract 6079, San Mateo County, California","$2,000+",$***
1400000US06081608001,06081608001,"Census Tract 6080.01, San Mateo County, California","$2,000+",$***
1400000US06081608002,06081608002,"Census Tract 6080.02, San Mateo County, California","$2,000+",$***
1400000US06081608004,06081608004,"Census Tract 6080.04, San Mateo County, California","$2,000+",$***
1400000US06081608013,06081608013,"Census Tract 6080.13, San Mateo County, California","$2,000+",$***
1400000US06081608023,06081608023,"Census Tract 6080.23, San Mateo County, California","$2,000+",$***
1400000US06081608200,06081608200,"Census Tract 6082, San Mateo County, California","$2,000+",$***
1400000US06081608400,06081608400,"Census Tract 6084, San Mateo County, California","$2,000+",$***
1400000US06081608800,06081608800,"Census Tract 6088, San Mateo County, California","$2,000+",$***
1400000US06081609400,06081609400,"Census Tract 6094, San Mateo County, California","$2,000+",$***
1400000US06081609602,06081609602,"Census Tract 6096.02, San Mateo County, California","$2,000+",$***
1400000US06081609603,06081609603,"Census Tract 6096.03, San Mateo County, California","$2,000+",$***
1400000US06081609700,06081609700,"Census Tract 6097, San Mateo County, California","$2,000+",$***
1400000US06081609800,06081609800,"Census Tract 6098, San Mateo County, California","$2,000+",$***
1400000US06081609900,06081609900,"Census Tract 6099, San Mateo County, California","$2,000+",$***
1400000US06081610303,06081610303,"Census Tract 6103.03, San Mateo County, California","$2,000+",$***
1400000US06081610304,06081610304,"Census Tract 6103.04, San Mateo County, California","$2,000+",$***
1400000US06081610602,06081610602,"Census Tract 6106.02, San Mateo County, California","$2,000+",$***
1400000US06081611200,06081611200,"Census Tract 6112, San Mateo County, California","$2,000+",$***
1400000US06081611400,06081611400,"Census Tract 6114, San Mateo County, California","$2,000+",$***
1400000US06081611500,06081611500,"Census Tract 6115, San Mateo County, California","$2,000+",$***
1400000US06081611600,06081611600,"Census Tract 6116, San Mateo County, California","$2,000+",$***
1400000US06081612700,06081612700,"Census Tract 6127, San Mateo County, California","$2,000+",$***
1400000US06081612800,06081612800,"Census Tract 6128, San Mateo County, California","$2,000+",$***
1400000US06081612900,06081612900,"Census Tract 6129, San Mateo County, California","$2,000+",$***
1400000US06081613000,06081613000,"Census Tract 6130, San Mateo County, California","$2,000+",$***
1400000US06081613200,06081613200,"Census Tract 6132, San Mateo County, California","$2,000+",$***
1400000US06081613400,06081613400,"Census Tract 6134, San Mateo County, California","$2,000+",$***
1400000US06081614000,06081614000,"Census Tract 6140, San Mateo County, California","$2,000+",$***
1400000US06081984300,06081984300,"Census Tract 9843, San Mateo County, California",$-,$**
1400000US06081990100,06081990100,"Census Tract 9901, San Mateo County, California",$-,$**
1400000US06083000103,06083000103,"Census Tract 1.03, Santa Barbara County, California","$2,000+",$***
1400000US06083000501,06083000501,"Census Tract 5.01, Santa Barbara County, California","$2,000+",$***
1400000US06083001203,06083001203,"Census Tract 12.03, Santa Barbara County, California","$2,000+",$***
1400000US06083001208,06083001208,"Census Tract 12.08, Santa Barbara County, California","$2,000+",$***
1400000US06083001402,06083001402,"Census Tract 14.02, Santa Barbara County, California","$2,000+",$***
1400000US06083001500,06083001500,"Census Tract 15, Santa Barbara County, California","$2,000+",$***
1400000US06083002906,06083002906,"Census Tract 29.06, Santa Barbara County, California","$2,000+",$***
1400000US06083002907,06083002907,"Census Tract 29.07, Santa Barbara County, California","$2,000+",$***
1400000US06083002909,06083002909,"Census Tract 29.09, Santa Barbara County, California","$2,000+",$***
1400000US06083002913,06083002913,"Census Tract 29.13, Santa Barbara County, California","$2,000+",$***
1400000US06083003004,06083003004,"Census Tract 30.04, Santa Barbara County, California","$2,000+",$***
1400000US06083003007,06083003007,"Census Tract 30.07, Santa Barbara County, California","$2,000+",$***
1400000US06083980000,06083980000,"Census Tract 9800, Santa Barbara County, California",$-,$**
1400000US06083980100,06083980100,"Census Tract 9801, Santa Barbara County, California",$-,$**
1400000US06083990000,06083990000,"Census Tract 9900, Santa Barbara County, California",$-,$**
1400000US06085502500,06085502500,"Census Tract 5025, Santa Clara County, California","$2,000+",$***
1400000US06085502800,06085502800,"Census Tract 5028, Santa Clara County, California","$2,000+",$***
1400000US06085502903,06085502903,"Census Tract 5029.03, Santa Clara County, California","$2,000+",$***
1400000US06085502907,06085502907,"Census Tract 5029.07, Santa Clara County, California","$2,000+",$***
1400000US06085503001,06085503001,"Census Tract 5030.01, Santa Clara County, California","$2,000+",$***
1400000US06085503002,06085503002,"Census Tract 5030.02, Santa Clara County, California","$2,000+",$***
1400000US06085503003,06085503003,"Census Tract 5030.03, Santa Clara County, California","$2,000+",$***
1400000US06085503207,06085503207,"Census Tract 5032.07, Santa Clara County, California","$2,000+",$***
1400000US06085503208,06085503208,"Census Tract 5032.08, Santa Clara County, California","$2,000+",$***
1400000US06085503211,06085503211,"Census Tract 5032.11, Santa Clara County, California","$2,000+",$***
1400000US06085503212,06085503212,"Census Tract 5032.12, Santa Clara County, California","$2,000+",$***
1400000US06085503313,06085503313,"Census Tract 5033.13, Santa Clara County, California","$2,000+",$***
1400000US06085503321,06085503321,"Census Tract 5033.21, Santa Clara County, California","$2,000+",$***
1400000US06085503322,06085503322,"Census Tract 5033.22, Santa Clara County, California","$2,000+",$***
1400000US06085503323,06085503323,"Census Tract 5033.23, Santa Clara County, California","$2,000+",$***
1400000US06085503324,06085503324,"Census Tract 5033.24, Santa Clara County, California","$2,000+",$***
1400000US06085503325,06085503325,"Census Tract 5033.25, Santa Clara County, California","$2,000+",$***
1400000US06085503327,06085503327,"Census Tract 5033.27, Santa Clara County, California","$2,000+",$***
1400000US06085503329,06085503329,"Census Tract 5033.29, Santa Clara County, California","$2,000+",$***
1400000US06085503330,06085503330,"Census Tract 5033.30, Santa Clara County, California","$2,000+",$***
1400000US06085503332,06085503332,"Census Tract 5033.32, Santa Clara County, California","$2,000+",$***
1400000US06085503333,06085503333,"Census Tract 5033.33, Santa Clara County, California","$2,000+",$***
1400000US06085503334,06085503334,"Census Tract 5033.34, Santa Clara County, California","$2,000+",$***
1400000US06085503337,06085503337,"Census Tract 5033.37, Santa Clara County, California","$2,000+",$***
1400000US06085503509,06085503509,"Census Tract 5035.09, Santa Clara County, California","$2,000+",$***
1400000US06085503511,06085503511,"Census Tract 5035.11, Santa Clara County, California","$2,000+",$***
1400000US06085504314,06085504314,"Census Tract 5043.14, Santa Clara County, California","$2,000+",$***
1400000US06085504317,06085504317,"Census Tract 5043.17, Santa Clara County, California","$2,000+",$***
1400000US06085504320,06085504320,"Census Tract 5043.20, Santa Clara County, California","$2,000+",$***
1400000US06085504411,06085504411,"Census Tract 5044.11, Santa Clara County, California","$2,000+",$***
1400000US06085504414,06085504414,"Census Tract 5044.14, Santa Clara County, California","$2,000+",$***
1400000US06085504415,06085504415,"Census Tract 5044.15, Santa Clara County, California","$2,000+",$***
1400000US06085504416,06085504416,"Census Tract 5044.16, Santa Clara County, California","$2,000+",$***
1400000US06085504417,06085504417,"Census Tract 5044.17, Santa Clara County, California","$2,000+",$***
1400000US06085504421,06085504421,"Census Tract 5044.21, Santa Clara County, California","$2,000+",$***
1400000US06085504423,06085504423,"Census Tract 5044.23, Santa Clara County, California","$2,000+",$***
1400000US06085504505,06085504505,"Census Tract 5045.05, Santa Clara County, California","$2,000+",$***
1400000US06085504700,06085504700,"Census Tract 5047, Santa Clara County, California","$2,000+",$***
1400000US06085504805,06085504805,"Census Tract 5048.05, Santa Clara County, California","$2,000+",$***
1400000US06085504806,06085504806,"Census Tract 5048.06, Santa Clara County, California","$2,000+",$***
1400000US06085504901,06085504901,"Census Tract 5049.01, Santa Clara County, California","$2,000+",$***
1400000US06085505001,06085505001,"Census Tract 5050.01, Santa Clara County, California","$2,000+",$***
1400000US06085505006,06085505006,"Census Tract 5050.06, Santa Clara County, California","$2,000+",$***
1400000US06085505008,06085505008,"Census Tract 5050.08, Santa Clara County, California","$2,000+",$***
1400000US06085505203,06085505203,"Census Tract 5052.03, Santa Clara County, California","$2,000+",$***
1400000US06085505304,06085505304,"Census Tract 5053.04, Santa Clara County, California","$2,000+",$***
1400000US06085505800,06085505800,"Census Tract 5058, Santa Clara County, California","$2,000+",$***
1400000US06085506701,06085506701,"Census Tract 5067.01, Santa Clara County, California","$2,000+",$***
1400000US06085506804,06085506804,"Census Tract 5068.04, Santa Clara County, California","$2,000+",$***
1400000US06085507002,06085507002,"Census Tract 5070.02, Santa Clara County, California","$2,000+",$***
1400000US06085507203,06085507203,"Census Tract 5072.03, Santa Clara County, California","$2,000+",$***
1400000US06085507206,06085507206,"Census Tract 5072.06, Santa Clara County, California","$2,000+",$***
1400000US06085507302,06085507302,"Census Tract 5073.02, Santa Clara County, California","$2,000+",$***
1400000US06085507401,06085507401,"Census Tract 5074.01, Santa Clara County, California","$2,000+",$***
1400000US06085507402,06085507402,"Census Tract 5074.02, Santa Clara County, California","$2,000+",$***
1400000US06085507500,06085507500,"Census Tract 5075, Santa Clara County, California","$2,000+",$***
1400000US06085507600,06085507600,"Census Tract 5076, Santa Clara County, California","$2,000+",$***
1400000US06085507701,06085507701,"Census Tract 5077.01, Santa Clara County, California","$2,000+",$***
1400000US06085507702,06085507702,"Census Tract 5077.02, Santa Clara County, California","$2,000+",$***
1400000US06085507703,06085507703,"Census Tract 5077.03, Santa Clara County, California","$2,000+",$***
1400000US06085507805,06085507805,"Census Tract 5078.05, Santa Clara County, California","$2,000+",$***
1400000US06085507806,06085507806,"Census Tract 5078.06, Santa Clara County, California","$2,000+",$***
1400000US06085507807,06085507807,"Census Tract 5078.07, Santa Clara County, California","$2,000+",$***
1400000US06085507808,06085507808,"Census Tract 5078.08, Santa Clara County, California","$2,000+",$***
1400000US06085507903,06085507903,"Census Tract 5079.03, Santa Clara County, California","$2,000+",$***
1400000US06085507904,06085507904,"Census Tract 5079.04, Santa Clara County, California","$2,000+",$***
1400000US06085507906,06085507906,"Census Tract 5079.06, Santa Clara County, California","$2,000+",$***
1400000US06085508001,06085508001,"Census Tract 5080.01, Santa Clara County, California","$2,000+",$***
1400000US06085508003,06085508003,"Census Tract 5080.03, Santa Clara County, California","$2,000+",$***
1400000US06085508101,06085508101,"Census Tract 5081.01, Santa Clara County, California","$2,000+",$***
1400000US06085508102,06085508102,"Census Tract 5081.02, Santa Clara County, California","$2,000+",$***
1400000US06085508303,06085508303,"Census Tract 5083.03, Santa Clara County, California","$2,000+",$***
1400000US06085508403,06085508403,"Census Tract 5084.03, Santa Clara County, California","$2,000+",$***
1400000US06085509109,06085509109,"Census Tract 5091.09, Santa Clara County, California","$2,000+",$***
1400000US06085509600,06085509600,"Census Tract 5096, Santa Clara County, California","$2,000+",$***
1400000US06085509901,06085509901,"Census Tract 5099.01, Santa Clara County, California","$2,000+",$***
1400000US06085510001,06085510001,"Census Tract 5100.01, Santa Clara County, California","$2,000+",$***
1400000US06085510100,06085510100,"Census Tract 5101, Santa Clara County, California","$2,000+",$***
1400000US06085510200,06085510200,"Census Tract 5102, Santa Clara County, California","$2,000+",$***
1400000US06085510300,06085510300,"Census Tract 5103, Santa Clara County, California","$2,000+",$***
1400000US06085510400,06085510400,"Census Tract 5104, Santa Clara County, California","$2,000+",$***
1400000US06085510500,06085510500,"Census Tract 5105, Santa Clara County, California","$2,000+",$***
1400000US06085510801,06085510801,"Census Tract 5108.01, Santa Clara County, California","$2,000+",$***
1400000US06085510802,06085510802,"Census Tract 5108.02, Santa Clara County, California","$2,000+",$***
1400000US06085510900,06085510900,"Census Tract 5109, Santa Clara County, California","$2,000+",$***
1400000US06085511000,06085511000,"Census Tract 5110, Santa Clara County, California","$2,000+",$***
1400000US06085511100,06085511100,"Census Tract 5111, Santa Clara County, California","$2,000+",$***
1400000US06085511200,06085511200,"Census Tract 5112, Santa Clara County, California","$2,000+",$***
1400000US06085511400,06085511400,"Census Tract 5114, Santa Clara County, California","$2,000+",$***
1400000US06085511500,06085511500,"Census Tract 5115, Santa Clara County, California","$2,000+",$***
1400000US06085511609,06085511609,"Census Tract 5116.09, Santa Clara County, California","$2,000+",$***
1400000US06085511701,06085511701,"Census Tract 5117.01, Santa Clara County, California","$2,000+",$***
1400000US06085511702,06085511702,"Census Tract 5117.02, Santa Clara County, California","$2,000+",$***
1400000US06085511704,06085511704,"Census Tract 5117.04, Santa Clara County, California","$2,000+",$***
1400000US06085511707,06085511707,"Census Tract 5117.07, Santa Clara County, California","$2,000+",$***
1400000US06085511907,06085511907,"Census Tract 5119.07, Santa Clara County, California","$2,000+",$***
1400000US06085511909,06085511909,"Census Tract 5119.09, Santa Clara County, California","$2,000+",$***
1400000US06085511910,06085511910,"Census Tract 5119.10, Santa Clara County, California","$2,000+",$***
1400000US06085511912,06085511912,"Census Tract 5119.12, Santa Clara County, California","$2,000+",$***
1400000US06085511913,06085511913,"Census Tract 5119.13, Santa Clara County, California","$2,000+",$***
1400000US06085511914,06085511914,"Census Tract 5119.14, Santa Clara County, California","$2,000+",$***
1400000US06085512001,06085512001,"Census Tract 5120.01, Santa Clara County, California","$2,000+",$***
1400000US06085512005,06085512005,"Census Tract 5120.05, Santa Clara County, California","$2,000+",$***
1400000US06085512021,06085512021,"Census Tract 5120.21, Santa Clara County, California","$2,000+",$***
1400000US06085512025,06085512025,"Census Tract 5120.25, Santa Clara County, California","$2,000+",$***
1400000US06085512030,06085512030,"Census Tract 5120.30, Santa Clara County, California","$2,000+",$***
1400000US06085512031,06085512031,"Census Tract 5120.31, Santa Clara County, California","$2,000+",$***
1400000US06085512032,06085512032,"Census Tract 5120.32, Santa Clara County, California","$2,000+",$***
1400000US06085512034,06085512034,"Census Tract 5120.34, Santa Clara County, California","$2,000+",$***
1400000US06085512036,06085512036,"Census Tract 5120.36, Santa Clara County, California","$2,000+",$***
1400000US06085512037,06085512037,"Census Tract 5120.37, Santa Clara County, California","$2,000+",$***
1400000US06085512039,06085512039,"Census Tract 5120.39, Santa Clara County, California","$2,000+",$***
1400000US06085512045,06085512045,"Census Tract 5120.45, Santa Clara County, California","$2,000+",$***
1400000US06085512308,06085512308,"Census Tract 5123.08, Santa Clara County, California","$2,000+",$***
1400000US06085512503,06085512503,"Census Tract 5125.03, Santa Clara County, California","$2,000+",$***
1400000US06087100100,06087100100,"Census Tract 1001, Santa Cruz County, California","$2,000+",$***
1400000US06087120800,06087120800,"Census Tract 1208, Santa Cruz County, California","$2,000+",$***
1400000US06087122202,06087122202,"Census Tract 1222.02, Santa Cruz County, California","$2,000+",$***
1400000US06087990100,06087990100,"Census Tract 9901, Santa Cruz County, California",$-,$**
1400000US06095250104,06095250104,"Census Tract 2501.04, Solano County, California","$2,000+",$***
1400000US06095250106,06095250106,"Census Tract 2501.06, Solano County, California","$2,000+",$***
1400000US06095252201,06095252201,"Census Tract 2522.01, Solano County, California","$2,000+",$***
1400000US06095252202,06095252202,"Census Tract 2522.02, Solano County, California","$2,000+",$***
1400000US06095252310,06095252310,"Census Tract 2523.10, Solano County, California","$2,000+",$***
1400000US06095252317,06095252317,"Census Tract 2523.17, Solano County, California","$2,000+",$***
1400000US06095252706,06095252706,"Census Tract 2527.06, Solano County, California","$2,000+",$***
1400000US06095252912,06095252912,"Census Tract 2529.12, Solano County, California","$2,000+",$***
1400000US06095252915,06095252915,"Census Tract 2529.15, Solano County, California","$2,000+",$***
1400000US06095253000,06095253000,"Census Tract 2530, Solano County, California",$-,$**
1400000US06095253206,06095253206,"Census Tract 2532.06, Solano County, California","$2,000+",$***
1400000US06095980000,06095980000,"Census Tract 9800, Solano County, California",$-,$**
1400000US06097151503,06097151503,"Census Tract 1515.03, Sonoma County, California","$2,000+",$***
1400000US06097152400,06097152400,"Census Tract 1524, Sonoma County, California","$2,000+",$***
1400000US06097152600,06097152600,"Census Tract 1526, Sonoma County, California","$2,000+",$***
1400000US06097153804,06097153804,"Census Tract 1538.04, Sonoma County, California","$2,000+",$***
1400000US06097153806,06097153806,"Census Tract 1538.06, Sonoma County, California","$2,000+",$***
1400000US06097990100,06097990100,"Census Tract 9901, Sonoma County, California",$-,$**
1400000US06107004000,06107004000,"Census Tract 40, Tulare County, California",$-,$**
1400000US06109985202,06109985202,"Census Tract 9852.02, Tuolumne County, California",$-,$**
1400000US06111001202,06111001202,"Census Tract 12.02, Ventura County, California","$2,000+",$***
1400000US06111001700,06111001700,"Census Tract 17, Ventura County, California","$2,000+",$***
1400000US06111002901,06111002901,"Census Tract 29.01, Ventura County, California","$2,000+",$***
